Tabla;Indice;Tipo;EsPK;EsUnique;EstaDeshabilitado;IgnoraDuplicados;OrdenColumna;Columna;EsDescendente;EsIncluida;OrdenParticion;ColStoreOrder
ParametrosComprobantesFirmas;PK_ParametrosComprobantesFirmas;CLUSTERED;1;1;0;0;4;Ano_Proceso;0;0;0;0
Personas_En_Contratos;PK_PersEnContratos;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Personas_En_Contratos;PK_PersEnContratos;CLUSTERED;1;1;0;0;2;Ano_Contrato;0;0;0;0
Personas_En_Contratos;PK_PersEnContratos;CLUSTERED;1;1;0;0;3;NumeroContrato;0;0;0;0
Personas_En_Contratos;PK_PersEnContratos;CLUSTERED;1;1;0;0;4;Fila_Numero;0;0;0;0
Personas_En_Decretos;PK_Personas_En_Decretos;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Personas_En_Decretos;PK_Personas_En_Decretos;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Personas_En_Decretos;PK_Personas_En_Decretos;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
Personas_En_Decretos;PK_Personas_En_Decretos;CLUSTERED;1;1;0;0;4;Fila_Numero;0;0;0;0
Pies_Firmas_Decreto;PK_Pies_Firmas_Decreto;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Pies_Firmas_Decreto;PK_Pies_Firmas_Decreto;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Pies_Firmas_Decreto;PK_Pies_Firmas_Decreto;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
PlanDeCuentas;Agregado;NONCLUSTERED;0;0;0;0;1;Agregado;0;0;0;0
PlanDeCuentas;Analitico;NONCLUSTERED;0;0;0;0;1;Analitico;0;0;0;0
PlanDeCuentas;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
PlanDeCuentas;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
PlanDeCuentas;Cuenta;NONCLUSTERED;0;0;0;0;1;CodigoCuenta;0;0;0;0
PlanDeCuentas;Descripcion;NONCLUSTERED;0;0;0;0;1;Descripcion;0;0;0;0
PlanDeCuentas;PK_PlanDeCuentas;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
PlanDeCuentas;PK_PlanDeCuentas;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
PlanDeCuentas;PK_PlanDeCuentas;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
PlanDeCuentas;TipoCuenta;NONCLUSTERED;0;0;0;0;1;TipoCuenta;0;0;0;0
PlanDeCuentas_CONTRALORIA;PK_PlanDeCuentas_CONTRALORIA;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
PlanDeCuentas_CONTRALORIA;PK_PlanDeCuentas_CONTRALORIA;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
PlanDeCuentas_CONTRALORIA;PK_PlanDeCuentas_CONTRALORIA;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
PlanDeCuentasContraloria_2021;PK_PlanDeCuentasContraloria_2021;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
PlanDeCuentasContraloria_2021;PK_PlanDeCuentasContraloria_2021;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
PlanDeCuentasContraloria_2021;PK_PlanDeCuentasContraloria_2021;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
Planificacion_DetalleObligaciones;PK_Plani_DetalleObliga;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_DetalleObligaciones;PK_Plani_DetalleObliga;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Planificacion_DetalleObligaciones;PK_Plani_DetalleObliga;CLUSTERED;1;1;0;0;3;ComprobanteObligado;0;0;0;0
Planificacion_DetalleObligaciones;PK_Plani_DetalleObliga;CLUSTERED;1;1;0;0;4;Fila_Numero;0;0;0;0
Planificacion_DetalleObligado_Parcial;PK_Planificacion_DetalleObligado_Parcial;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_DetalleObligado_Parcial;PK_Planificacion_DetalleObligado_Parcial;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Planificacion_DetalleObligado_Parcial;PK_Planificacion_DetalleObligado_Parcial;CLUSTERED;1;1;0;0;3;PreObligado;0;0;0;0
Planificacion_DetalleObligado_Parcial;PK_Planificacion_DetalleObligado_Parcial;CLUSTERED;1;1;0;0;4;ComprobanteObligado;0;0;0;0
Planificacion_DetalleObligado_Parcial;PK_Planificacion_DetalleObligado_Parcial;CLUSTERED;1;1;0;0;5;Fila_Numero;0;0;0;0
Planificacion_DetModPresupues_CentroCosto;PK_Planificacion_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_DetModPresupues_CentroCosto;PK_Planificacion_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Planificacion_DetModPresupues_CentroCosto;PK_Planificacion_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;3;Comprobante;0;0;0;0
Planificacion_DetModPresupues_CentroCosto;PK_Planificacion_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;4;Codigo_Centro_Costo;0;0;0;0
Planificacion_DetModPresupues_CentroCosto;PK_Planificacion_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;5;CodigoCuenta;0;0;0;0
Planificacion_DetModPresupues_CentroCosto;PK_Planificacion_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;6;Fila;0;0;0;0
Planificacion_EncabezadoModificacionesPresup;PK_EncabezadoModificacionesPresupuestaria;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_EncabezadoModificacionesPresup;PK_EncabezadoModificacionesPresupuestaria;CLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
Planificacion_EncabezadoModificacionesPresup;PK_EncabezadoModificacionesPresupuestaria;CLUSTERED;1;1;0;0;3;Comprobante;0;0;0;0
Planificacion_EncabezadoObligaciones;PK_Plani_EncabeObliga;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_EncabezadoObligaciones;PK_Plani_EncabeObliga;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Planificacion_EncabezadoObligaciones;PK_Plani_EncabeObliga;CLUSTERED;1;1;0;0;3;ComprobanteObligado;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;3;Tipocomprobante;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;5;Codigocuenta;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;6;Codigo_AreaGestion;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;7;Codigo_Programa;0;0;0;0
Planificacion_Montos_AreadeGestion;PK_Plani_MontosAreaGestion;CLUSTERED;1;1;0;0;8;Fila_Numero;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;5;CodigoCuenta;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;6;Codigo_Centro_Costo;0;0;0;0
Planificacion_Montos_Centro_Costos;Pk_Plani_Montos_Centro_Costos;CLUSTERED;1;1;0;0;7;Fila_Numero;0;0;0;0
Planificacion_Presupuesto;PK_Planificacion_Presupuesto;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Planificacion_Presupuesto;PK_Planificacion_Presupuesto;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
Planificacion_Presupuesto;PK_Planificacion_Presupuesto;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
Planificacion_Real_Acumulada;PK_Planificacion_Real_Acumulada;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Planificacion_Real_Acumulada;PK_Planificacion_Real_Acumulada;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
Planificacion_Real_Acumulada;PK_Planificacion_Real_Acumulada;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
Planificacion_Temporal_DetModPresupues_CentroCosto;PK_Planificacion_Temporal_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Planificacion_Temporal_DetModPresupues_CentroCosto;PK_Planificacion_Temporal_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Planificacion_Temporal_DetModPresupues_CentroCosto;PK_Planificacion_Temporal_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;3;Comprobante;0;0;0;0
Planificacion_Temporal_DetModPresupues_CentroCosto;PK_Planificacion_Temporal_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;4;Codigo_Centro_Costo;0;0;0;0
Planificacion_Temporal_DetModPresupues_CentroCosto;PK_Planificacion_Temporal_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;5;CodigoCuenta;0;0;0;0
Planificacion_Temporal_DetModPresupues_CentroCosto;PK_Planificacion_Temporal_DetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;6;Fila;0;0;0;0
Presupuesto_Mensual;PK_Presupuesto_Mensual;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Presupuesto_Mensual;PK_Presupuesto_Mensual;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Presupuesto_Mensual;PK_Presupuesto_Mensual;CLUSTERED;1;1;0;0;3;Mes;0;0;0;0
Presupuesto_Mensual;PK_Presupuesto_Mensual;CLUSTERED;1;1;0;0;4;CodigoCuenta;0;0;0;0
PresupuestoInicial;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
PresupuestoInicial;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
PresupuestoInicial;Cuenta;NONCLUSTERED;0;0;0;0;1;CodigoCuenta;0;0;0;0
PresupuestoInicial;PK_PresupuestoInicial;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
PresupuestoInicial;PK_PresupuestoInicial;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
PresupuestoInicial;PK_PresupuestoInicial;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
PresupuestoInicialAreadeGestion;PK_PresupuestoInicialAreadeGestion;NONCLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
PresupuestoInicialAreadeGestion;PK_PresupuestoInicialAreadeGestion;NONCLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
PresupuestoInicialAreadeGestion;PK_PresupuestoInicialAreadeGestion;NONCLUSTERED;1;1;0;0;3;Codigo_AreaGestion;0;0;0;0
PresupuestoInicialAreadeGestion;PK_PresupuestoInicialAreadeGestion;NONCLUSTERED;1;1;0;0;4;Codigo_Programa;0;0;0;0
PresupuestoInicialAreadeGestion;PK_PresupuestoInicialAreadeGestion;NONCLUSTERED;1;1;0;0;5;Codigo_SubPrograma;0;0;0;0
PresupuestoInicialAreadeGestion;PK_PresupuestoInicialAreadeGestion;NONCLUSTERED;1;1;0;0;6;CodigoCuenta;0;0;0;0
PresupuestoInicialCC;PK_PresupuestoInicialCC;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
PresupuestoInicialCC;PK_PresupuestoInicialCC;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
PresupuestoInicialCC;PK_PresupuestoInicialCC;CLUSTERED;1;1;0;0;3;Codigo_Centro_Costo;0;0;0;0
PresupuestoInicialCC;PK_PresupuestoInicialCC;CLUSTERED;1;1;0;0;4;CodigoCuenta;0;0;0;0
ProgramaAreadeGestion;PK_ProgramaAreadeGestion;NONCLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
ProgramaAreadeGestion;PK_ProgramaAreadeGestion;NONCLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
ProgramaAreadeGestion;PK_ProgramaAreadeGestion;NONCLUSTERED;1;1;0;0;3;Codigo_AreaGestion;0;0;0;0
ProgramaAreadeGestion;PK_ProgramaAreadeGestion;NONCLUSTERED;1;1;0;0;4;Codigo_Programa;0;0;0;0
Proyectos_FondosAdmis;PK_Proyectos_FondosAdmis;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Proyectos_FondosAdmis;PK_Proyectos_FondosAdmis;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Proyectos_FondosAdmis;PK_Proyectos_FondosAdmis;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
Proyectos_FondosAdmis;PK_Proyectos_FondosAdmis;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
Proyectos_FondosAdmis;PK_Proyectos_FondosAdmis;CLUSTERED;1;1;0;0;5;TipoCuentaCorriente;0;0;0;0
Relacion_Cuentas_Cierre;PK_Relacion_Cuentas_Cierre;NONCLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Relacion_Cuentas_Cierre;PK_Relacion_Cuentas_Cierre;NONCLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
Relacion_Cuentas_Cierre;PK_Relacion_Cuentas_Cierre;NONCLUSTERED;1;1;0;0;3;Cta_Pres;0;0;0;0
Relacion_Cuentas_Comprobantes;Ano_Proceso;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
Relacion_Cuentas_Comprobantes;Codigo_Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
Relacion_Cuentas_Comprobantes;Cta_Pres;NONCLUSTERED;0;0;0;0;1;Cta_Pres;0;0;0;0
Relacion_Cuentas_Comprobantes;PK_Relacion_Cuentas_Comprobantes;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Relacion_Cuentas_Comprobantes;PK_Relacion_Cuentas_Comprobantes;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
Relacion_Cuentas_Comprobantes;PK_Relacion_Cuentas_Comprobantes;CLUSTERED;1;1;0;0;3;Cta_Pres;0;0;0;0
Relacion_CuentaSubProgramaAreadeGestion;PK_Relacion_CuentaSubProgramaAreadeGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Relacion_CuentaSubProgramaAreadeGestion;PK_Relacion_CuentaSubProgramaAreadeGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Relacion_CuentaSubProgramaAreadeGestion;PK_Relacion_CuentaSubProgramaAreadeGestion;CLUSTERED;1;1;0;0;3;Codigo_AreaGestion;0;0;0;0
Relacion_CuentaSubProgramaAreadeGestion;PK_Relacion_CuentaSubProgramaAreadeGestion;CLUSTERED;1;1;0;0;4;Codigo_Programa;0;0;0;0
Relacion_CuentaSubProgramaAreadeGestion;PK_Relacion_CuentaSubProgramaAreadeGestion;CLUSTERED;1;1;0;0;5;Codigo_SubPrograma;0;0;0;0
Relacion_CuentaSubProgramaAreadeGestion;PK_Relacion_CuentaSubProgramaAreadeGestion;CLUSTERED;1;1;0;0;6;CodigoCuenta;0;0;0;0
RelacionCuentaDevengadoDecreto;PK_RelCuentaDevDeto;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionCuentaDevengadoDecreto;PK_RelCuentaDevDeto;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionCuentaDevengadoDecreto;PK_RelCuentaDevDeto;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
RelacionCuentaDevengadoDecreto;PK_RelCuentaDevDeto;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
RelacionCuentaDevengadoDecreto;PK_RelCuentaDevDeto;CLUSTERED;1;1;0;0;5;Decreto;0;0;0;0
RelacionCuentaDevengadoDecreto;PK_RelCuentaDevDeto;CLUSTERED;1;1;0;0;6;CodigoCuenta;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;5;Codigo_AreaGestion;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;6;Codigo_Programa;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;7;Codigo_SubPrograma;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;8;Decreto;0;0;0;0
RelacionCuentaDevengadoDecretoAreaGestion;PK_RelacionCuentaDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;9;CodigoCuenta;0;0;0;0
RelacionCuentasActivoFijo;PK_RelacionCuentasActivoFijo;NONCLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
RelacionCuentasActivoFijo;PK_RelacionCuentasActivoFijo;NONCLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
RelacionCuentasActivoFijo;PK_RelacionCuentasActivoFijo;NONCLUSTERED;1;1;0;0;3;Cuenta_Bien;0;0;0;0
RelacionCuentasObligado;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
RelacionCuentasObligado;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
RelacionCuentasObligado;Cuenta;NONCLUSTERED;0;0;0;0;1;CodigoCuenta;0;0;0;0
RelacionCuentasObligado;Devengado;NONCLUSTERED;0;0;0;0;1;ComprobanteDevengado;0;0;0;0
RelacionCuentasObligado;Obligacion;NONCLUSTERED;0;0;0;0;1;ComprobanteObligado;0;0;0;0
RelacionCuentasObligado;PK_RelacionCuentasObligado;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionCuentasObligado;PK_RelacionCuentasObligado;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionCuentasObligado;PK_RelacionCuentasObligado;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
RelacionCuentasObligado;PK_RelacionCuentasObligado;CLUSTERED;1;1;0;0;4;CodigoCuenta;0;0;0;0
RelacionCuentasObligado;PK_RelacionCuentasObligado;CLUSTERED;1;1;0;0;5;ComprobanteObligado;0;0;0;0
RelacionCuentasObligado;PK_RelacionCuentasObligado;CLUSTERED;1;1;0;0;6;ComprobanteDevengado;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;3;ComprobanteObligado;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;4;CodigoCuenta;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;5;TipoComprobante;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;6;ComprobanteDevengado;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;7;Codigo_AreaGestion;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;8;Codigo_Programa;0;0;0;0
RelacionCuentasObligadoAreaGestion;PK_RelacionCuentasObligadoAreaGestion;CLUSTERED;1;1;0;0;9;Codigo_SubPrograma;0;0;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;0;CodigoCuenta;0;1;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;0;ComprobanteDevengado;0;1;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;0;Codigo_AreaGestion;0;1;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;0;Codigo_Programa;0;1;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;0;Codigo_SubPrograma;0;1;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;0;MontoDevengado;0;1;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;2;Ano_Proceso;0;0;0;0
RelacionCuentasObligadoAreaGestion;RelacionCuentasObligadoAreaGestion_Indice;NONCLUSTERED;0;0;0;0;3;TipoComprobante;0;0;0;0
RelacionDevengadoDecreto;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
RelacionDevengadoDecreto;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
RelacionDevengadoDecreto;Decreto;NONCLUSTERED;0;0;0;0;1;NumeroDecreto;0;0;0;0
RelacionDevengadoDecreto;Devengado;NONCLUSTERED;0;0;0;0;1;ComprobanteDevengado;0;0;0;0
RelacionDevengadoDecreto;PK_RelacionDevengadoDecreto;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionDevengadoDecreto;PK_RelacionDevengadoDecreto;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionDevengadoDecreto;PK_RelacionDevengadoDecreto;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
RelacionDevengadoDecreto;PK_RelacionDevengadoDecreto;CLUSTERED;1;1;0;0;4;ComprobanteDevengado;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;4;ComprobanteDevengado;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;5;Codigo_AreaGestion;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;6;Codigo_Programa;0;0;0;0
RelacionDevengadoDecretoAreaGestion;PK_RelacionDevengadoDecretoAreaGestion;CLUSTERED;1;1;0;0;7;Codigo_SubPrograma;0;0;0;0
RelacionObligadoDevengado;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
RelacionObligadoDevengado;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
RelacionObligadoDevengado;Comprobante;NONCLUSTERED;0;0;0;0;1;Comprobante;0;0;0;0
RelacionObligadoDevengado;Obligado;NONCLUSTERED;0;0;0;0;1;ComprobanteObligado;0;0;0;0
RelacionObligadoDevengado;PK_RelacionObligadoDevengado;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionObligadoDevengado;PK_RelacionObligadoDevengado;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionObligadoDevengado;PK_RelacionObligadoDevengado;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
RelacionObligadoDevengado;PK_RelacionObligadoDevengado;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
RelacionObligadoDevengado;PK_RelacionObligadoDevengado;CLUSTERED;1;1;0;0;5;ComprobanteObligado;0;0;0;0
RelacionObligadoDevengado;TipoComprobante;NONCLUSTERED;0;0;0;0;1;TipoComprobante;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;5;Codigo_AreaGestion;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;6;Codigo_Programa;0;0;0;0
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;7;Codigo_SubPrograma;0;0;0;0
