Tabla;Indice;TypeDesc;EsPK;EsUnique;user_seeks;user_scans;user_lookups;user_updates;last_user_seek;last_user_scan;TamanoTotal_MB;UsedPages_MB;DataPages_MB
MaestroFiniquitos;;HEAP;False;False;;;;;;;0.0;0.0;0.0
MaestroFiniquitos;aaMaestroFiniquitos_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
MaestroFiniquitos;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
MaestroFiniquitos;Nro_Finiquito;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
MaestroRentas;;HEAP;False;False;;;;;;;0.0;0.0;0.0
MaestroRentas;Maestro_Año;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
MaestroRentas;Maestro_Certificado;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
MaestroRentas;Maestro_Id;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
MaestroRentas;PK_MestroRentas;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
MedidaDisciplinaria;;HEAP;False;False;;;;;;;0.0;0.0;0.0
MedidaDisciplinaria;aaaMedidaDisciplinaria_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
MedidaDisciplinaria;Id_Medida;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
ModalidadHorasExtras;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
ModalidadHorasExtras;aaModalidadHorasExtras_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
ModalidadHorasExtras;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
ModoDctos;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
ModoDctos;aaaaaModoDctos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
ModoDctos;Id_ModoDctos;NONCLUSTERED;False;True;;;;;;;0.015625;0.015625;0.007812
ModoPactado;aaaModoPactado_PK;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
ModoPactadoAuge;aaaModoPactadoAuge_PK;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
MotivoEliminacion;;HEAP;False;False;;;;;;;0.0;0.0;0.0
MotivoEliminacion;aaaMotivoEliminacion_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
MovimientoHaberDctos;;HEAP;False;False;;;;;;;0.585937;0.414062;0.15625
MovimientoHaberDctos;aaaaaMovimientoHaberDctos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.054687;0.109375
MovimientoHaberDctos;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.15625;0.054687;0.078125
MovimientoHaberDctos;Id_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.015625;0.023437;0.078125
MovimientoHaberDctos;Tipo_Hd;NONCLUSTERED;False;False;;;;;;;0.007812;0.03125;0.085937
MovimientoLiquidacion;;HEAP;False;False;;;;;;;0.3125;0.226562;0.0
MovimientoLiquidacion;aaaaaMovimientoLiquidacion_PK;NONCLUSTERED;True;True;;;;;;;0.0625;0.007812;0.007812
MovimientoLiquidacion;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0625;0.007812;0.007812
MovimientoLiquidacion;Id_Hd;NONCLUSTERED;False;False;;;;;;;0.0625;0.007812;0.007812
MovimientoLiquidacion;Tipo_HabeDcto;NONCLUSTERED;False;False;;;;;;;0.0625;0.007812;0.007812
MovimientoPlanillaSuple;;HEAP;False;False;;;;;;;2.5;1.875;0.875
MovimientoPlanillaSuple;aaMovimientoPlanillaSuple_PK;NONCLUSTERED;True;True;;;;;;;1.390625;1.109375;1.289062
MovimientoPlanillaSuple;Ano;NONCLUSTERED;False;False;;;;;;;0.828125;0.664062;0.742187
MovimientoPlanillaSuple;Ano_Pago;NONCLUSTERED;False;False;;;;;;;0.953125;0.679687;0.757812
MovimientoPlanillaSuple;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.640625;0.546875;0.617187
MovimientoPlanillaSuple;Id_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.765625;0.640625;0.726562
MovimientoPlanillaSuple;Id_ProcesoPs;NONCLUSTERED;False;False;;;;;;;0.953125;0.6875;0.78125
MovimientoPlanillaSuple;Mes;NONCLUSTERED;False;False;;;;;;;0.953125;0.703125;0.789062
MovimientoPlanillaSuple;Mes_Pago;NONCLUSTERED;False;False;;;;;;;1.015625;0.71875;0.804687
MovimientoPlanillaSuple;Tipo_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.828125;0.585937;0.671875
MovimientoPlanillaSuple_Old;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Ano_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Id_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Mes;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Mes_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;OldMovimientoPlanillaSuple_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
MovimientoPlanillaSuple_Old;Tipo_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovPlanillaHaberDctos;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.078125;0.03125;0.015625
MovPlanillaHaberDctos;Id_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.078125;0.03125;0.015625
MovPlanillaHaberDctos;PK_MovPlanillaHaberDctos;CLUSTERED;True;True;;;;;;;0.132812;0.03125;0.015625
MovPlanillaHaberDctos;Tipo_Hd;NONCLUSTERED;False;False;;;;;;;0.078125;0.03125;0.015625
MovPlanillaHaberDctos_ANT;;HEAP;False;False;;;;;;;0.132812;0.125;0.117187
MovPlanillaHaberDctos_Old;;HEAP;False;False;;;;;;;0.007812;0.007812;0.0
MovPlanillaHaberDctos_Old;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovPlanillaHaberDctos_Old;Id_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovPlanillaHaberDctos_Old;OldaaMovPlanillaHaberDctos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
MovPlanillaHaberDctos_Old;Tipo_Hd;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
MovPlanillaHaberDctos_PMG;;HEAP;False;False;;;;;;;0.046875;0.046875;0.039062
MovPlanillaHaberDctos_PMG;aaaaaMovPlanillaHaberDctos_PK;NONCLUSTERED;True;True;;;;;;;0.03125;0.03125;0.015625
MovPlanillaHaberDctos_PMG;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.03125;0.03125;0.015625
MovPlanillaHaberDctos_PMG;Id_HaberDcto;NONCLUSTERED;False;False;;;;;;;0.03125;0.03125;0.015625
MovPlanillaHaberDctos_PMG;Id_Hd;NONCLUSTERED;False;False;;;;;;;0.03125;0.03125;0.015625
MovPlanillaHaberDctos_PMG;Id_ProcesoPs;NONCLUSTERED;False;False;;;;;;;0.03125;0.03125;0.015625
MovPlanillaHaberDctos_PMG;Tipo_Hd;NONCLUSTERED;False;False;;;;;;;0.03125;0.03125;0.015625
Municipalidad;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Municipalidad;aaaaaMunicipalidad_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Municipalidad;Codigo_Comuna;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Mutualidad;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Mutualidad;aaaCodSuperInt_Mutual_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Nombramientos;aaaNombramientos_PK;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
NomDesAsc;Id_Decreto;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
NomDesAsc;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
NomDesAsc;PK_NomDesAsc;CLUSTERED;True;True;;;;;;;0.023437;0.023437;0.007812
NoRecepcionLME;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
NoRecepcionLME;aaaNoRecepcionLME_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
NroDecreto_Cheques;;HEAP;False;False;;;;;;;0.0;0.0;0.0
NroDecreto_Cheques;aaaNroDecreto_Cheques_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
NroDecreto_Cheques;Ano;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
NroDecreto_Cheques;Mes;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
NroDecreto_Cheques;Tipo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
OrdenTrabajo;;HEAP;False;False;;;;;;;0.0;0.0;0.0
OrdenTrabajo;aaaaaOrdenTrabajo_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
OrdenTrabajo;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
OrdenTrabajo;Id_Orden;NONCLUSTERED;False;True;;;;;;;0.0;0.0;0.0
Otras_InstitucionesPrev;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Otras_InstitucionesPrev;aaaOtras_InstitucionesPrev_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Otras_InstitucionesPrev;Id_Codigo;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Otras_InstitucionesPrev;TipoRemuneracion;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PagodeImposiciones;;HEAP;False;False;;;;;;;0.148437;0.09375;0.070312
PagodeImposiciones;aaaaaPagodeImposiciones_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.015625
PagodeImposiciones;Ano_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PagodeImposiciones;Id_Institucion_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PagodeImposiciones;Id_Tipo_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PagodeImposiciones;Mes_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Pagos_Anexo_Ley19803;;HEAP;False;False;;;;;;;12.257812;12.109375;12.101562
Pagos_Anexo_Ley19803;aaaPagos_Anexo_Ley19803_PK;NONCLUSTERED;True;True;;;;;;;4.945312;4.5;4.46875
Pagos_Anexo_Ley19803;Ano_Hd;NONCLUSTERED;False;False;;;;;;;2.320312;2.03125;2.015625
Pagos_Anexo_Ley19803;Ano_Proceso_Hd;NONCLUSTERED;False;False;;;;;;;2.320312;2.03125;2.015625
Pagos_Anexo_Ley19803;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;2.945312;2.28125;2.265625
Pagos_Anexo_Ley19803;Id_Hd;NONCLUSTERED;False;False;;;;;;;2.875;2.171875;2.15625
Pagos_Anexo_Ley19803;Mes_Hd;NONCLUSTERED;False;False;;;;;;;2.695312;2.195312;2.179687
Pagos_Anexo_Ley19803;Mes_Proceso_Hd;NONCLUSTERED;False;False;;;;;;;2.882812;2.195312;2.179687
Pagos_Anexo_Ley19803;Tipo_Hd;NONCLUSTERED;False;False;;;;;;;2.445312;1.851562;1.835937
Pagos_Anexo_Ley19803;TipoRemuneracion;NONCLUSTERED;False;False;;;;;;;3.070312;2.476562;2.460937
Pagos_BaseCalculo_Ley19803;;HEAP;False;False;;;;;;;1.320312;1.007812;1.0
Pagos_BaseCalculo_Ley19803;aaaPagos_BCal_Ley19803_PK;NONCLUSTERED;True;True;;;;;;;1.195312;0.867187;0.851562
Pagos_BaseCalculo_Ley19803;Ano;NONCLUSTERED;False;False;;;;;;;0.820312;0.578125;0.5625
Pagos_BaseCalculo_Ley19803;Ano_Hd;NONCLUSTERED;False;False;;;;;;;0.820312;0.578125;0.5625
Pagos_BaseCalculo_Ley19803;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.820312;0.617187;0.601562
Pagos_BaseCalculo_Ley19803;Mes;NONCLUSTERED;False;False;;;;;;;0.757812;0.539062;0.523437
Pagos_BaseCalculo_Ley19803;Mes_Hd;NONCLUSTERED;False;False;;;;;;;0.820312;0.570312;0.554687
Pagos_Dctos_Ley19803;;HEAP;False;False;;;;;;;0.007812;0.007812;0.0
Pagos_Dctos_Ley19803;aaaPagos_Dctos_Ley19803_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Pagos_Dctos_Ley19803;Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Pagos_Dctos_Ley19803;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Pagos_Dctos_Ley19803;Mes;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Pagos_Devengados_Ley19803;;HEAP;False;False;;;;;;;2.195312;1.859375;1.851562
Pagos_Devengados_Ley19803;aaPagos_Devengados_Ley19803_PK;NONCLUSTERED;True;True;;;;;;;1.070312;0.820312;0.804687
Pagos_Devengados_Ley19803;Ano_Hd;NONCLUSTERED;False;False;;;;;;;0.570312;0.421875;0.40625
Pagos_Devengados_Ley19803;Ano_Proceso_Hd;NONCLUSTERED;False;False;;;;;;;0.570312;0.421875;0.40625
Pagos_Devengados_Ley19803;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.695312;0.492187;0.476562
Pagos_Devengados_Ley19803;Mes_Hd;NONCLUSTERED;False;False;;;;;;;0.695312;0.507812;0.492187
Pagos_Devengados_Ley19803;Mes_Proceso_Hd;NONCLUSTERED;False;False;;;;;;;0.757812;0.5625;0.546875
Pagos_Devengados_Ley19803;TipoRemuneracion;NONCLUSTERED;False;False;;;;;;;0.757812;0.554687;0.539062
Pagos_Ley19803;;HEAP;False;False;;;;;;;4.132812;3.164062;3.15625
Pagos_Ley19803;aaaPagos_Ley19803_PK;NONCLUSTERED;True;True;;;;;;;1.195312;0.890625;0.875
Pagos_Ley19803;Ano_Hd;NONCLUSTERED;False;False;;;;;;;1.007812;0.734375;0.71875
Pagos_Ley19803;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.820312;0.59375;0.578125
Pagos_Ley19803;Id_Hd;NONCLUSTERED;False;False;;;;;;;0.945312;0.695312;0.679687
Pagos_Ley19803;Mes_Hd;NONCLUSTERED;False;False;;;;;;;0.945312;0.679687;0.664062
Pagos_Ley19803;Tipo_Hd;NONCLUSTERED;False;False;;;;;;;0.945312;0.6875;0.671875
Pagos_Ley20198;;HEAP;False;False;;;;;;;0.59375;0.382812;0.140625
Pagos_Ley20198;aaaaaPagos_Ley20198_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.046875
Pagos_Ley20198;Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.039062
Pagos_Ley20198;Ano_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.039062
Pagos_Ley20198;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.03125
Pagos_Ley20198;Mes;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.046875
Pagos_Ley20198;Mes_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.03125
PagosLicenciasMedicas;;HEAP;False;False;;;;;;;0.0;0.0;0.0
PagosLicenciasMedicas;Principal;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Parametros_FormatoCheque;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
ParametrosGenerales;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
ParametrosGenerales;aaaaaParametrosGenerales_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
ParametrosGenerales;Codigo_Area;NONCLUSTERED;False;True;;;;;;;0.015625;0.015625;0.007812
ParametrosPersonal;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Password_Jefes;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Password_Jefes;aaaPassword_Jefes_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Permiso_Defuncion;aaaPermiso_Defuncion_PK;CLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
Permiso_Defuncion;ID_Causante;NONCLUSTERED;False;False;;;;;;;0.070312;0.015625;0.007812
Permiso_Defuncion;ID_Funcionario;NONCLUSTERED;False;False;;;;;;;0.070312;0.015625;0.007812
Permiso_Defuncion;ID_Reemplazo;NONCLUSTERED;False;False;;;;;;;0.070312;0.015625;0.007812
Permiso_Defuncion;Nro_Decreto;NONCLUSTERED;False;False;;;;;;;0.070312;0.015625;0.007812
Permisos_Varios;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Permisos_Varios;aaaaaPermisosVarios_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Permisos_Varios;Id_TipoPermiso;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PermisosAdministrativos;;HEAP;False;False;;;;;;;1.820312;1.335937;1.328125
PermisosAdministrativos;aaaaaPermisosAdministrativo_PK;NONCLUSTERED;True;True;;;;;;;0.507812;0.34375;0.328125
PermisosAdministrativos;Correlativo;NONCLUSTERED;False;False;;;;;;;0.257812;0.179687;0.164062
PermisosAdministrativos;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.320312;0.210937;0.195312
PermisosAdministrativos;Periodo;NONCLUSTERED;False;False;;;;;;;0.320312;0.234375;0.21875
PermisosAdminSinRemuneracion;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PermisosAdminSinRemuneracion;Periodo;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PermisosAdminSinRemuneracion;PK_PermisosAdminSinRemuneracion;CLUSTERED;True;True;;;;;;;0.023437;0.023437;0.007812
PermisosLegales;;HEAP;False;False;;;;;;;0.523437;0.335937;0.3125
PermisosLegales;aaaPermisosLegales_PK;NONCLUSTERED;True;True;;;;;;;0.242187;0.140625;0.140625
PermisosPost_Natal;aaaPermisosPost_Natal_PK;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
PermisosPost_Natal;Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PermisosPost_Natal;Fecha_Evento;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PermisosPost_Natal;ID_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PermisosPost_Natal;Tipo_Permiso;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PermisosPost_Natal_Otorgados;aaaPermisosPost_Natal_Otorgados_PK;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
PermisosPost_Natal_Otorgados;Fecha_Evento;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PermisosPost_Natal_Otorgados;ID_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PermisosPost_Natal_Otorgados;Tipo_Permiso;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PermisosPostNatalParental;aaaPermisosPostNatalParental_PK;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
PermisosPostNatalParental;Id_Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PermisosPostNatalParental;Rut;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PlanDeCuenta;;HEAP;False;False;;;;;;;0.023437;0.023437;0.015625
PlanDeCuenta;aaaaaPlandeCuenta_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
PlanDeCuenta;Ano_Proceso;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanDeCuenta;Id_Cuenta;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanDeCuenta;Id_Orden;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanDeCuenta;Id_TipoCuenta;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlandeCuentas;;HEAP;False;False;;;;;;;0.851562;0.585937;0.390625
PlandeCuentas;aaPlandeCuentas_PK;NONCLUSTERED;True;True;;;;;;;0.203125;0.125;0.179687
PlandeCuentas;Ano_Proceso;NONCLUSTERED;False;False;;;;;;;0.046875;0.046875;0.054687
PlandeCuentas;Codigo_Area;NONCLUSTERED;False;False;;;;;;;0.109375;0.054687;0.0625
PlandeCuentas;CodigoCuenta;NONCLUSTERED;False;False;;;;;;;0.140625;0.117187;0.171875
PlandeCuentaSuple;;HEAP;False;False;;;;;;;0.0;0.0;0.0
PlandeCuentaSuple;PK_PlandeCuentaSuple;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
PlanillaSuplementaria;;HEAP;False;False;;;;;;;3.554687;2.625;2.304687
PlanillaSuplementaria;aaaaaPlanillaSuplementaria_PK;NONCLUSTERED;True;True;;;;;;;0.390625;0.25;0.296875
PlanillaSuplementaria;Ano;NONCLUSTERED;False;False;;;;;;;0.335937;0.21875;0.25
PlanillaSuplementaria;Ano_Pago;NONCLUSTERED;False;False;;;;;;;0.335937;0.226562;0.265625
PlanillaSuplementaria;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.226562;0.125;0.140625
PlanillaSuplementaria;Id_ProcesoPs;NONCLUSTERED;False;False;;;;;;;0.28125;0.148437;0.171875
PlanillaSuplementaria;Mes;NONCLUSTERED;False;False;;;;;;;0.28125;0.195312;0.21875
PlanillaSuplementaria;Mes_Pago;NONCLUSTERED;False;False;;;;;;;0.28125;0.179687;0.203125
PlanillaSuplementaria_Old;;HEAP;False;False;;;;;;;0.03125;0.03125;0.023437
PlanillaSuplementaria_Old;Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanillaSuplementaria_Old;Ano_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanillaSuplementaria_Old;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanillaSuplementaria_Old;Mes;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanillaSuplementaria_Old;Mes_Pago;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlanillaSuplementaria_Old;OldaaPlanillaSuplementaria_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
PlantasMunicipales;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
PlantasMunicipales;aaaaaPlantasMunicipales_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
PlantasMunicipales;Id_Planta;NONCLUSTERED;False;True;;;;;;;0.015625;0.015625;0.007812
PlantasMunicipales;Id_SueldoMinimo;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
PlantasMunicipalesVigentes;aaaPlantasMunicipalesVigentes_PK;CLUSTERED;True;True;;;;;;;0.023437;0.023437;0.007812
PPTO_FichaFuncionario;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Practicas;Practicas_PK;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
PreCalificacion;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PreCalificacion;Periodo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
PreCalificacion;PK_PreCalificacion;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
PresupuestoDistribucionFunc;;HEAP;False;False;;;;;;;0.0;0.0;0.0
PresupuestoHorasExtras;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Previred;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Previred;aaPrevired_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Previred;K1_Ano;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Previred;K1_Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Previred;K1_Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Previred;K1_Id_ProcesoPS;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Previred;K1_Id_Remuneracion;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Previred;K1_Mes;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Previred;K1_NroContrato;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Proceso_Calificatorio;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Proceso_Calificatorio;aaaPROCESO_CALIFICATORIO_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Proceso_Firma_Calificaciones;PK__Proceso___7CFB65B25C420018;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Proceso_Firma_Liquidaciones;;HEAP;False;False;;;;;;;0.0;0.0;0.0
ProcesosPlanillaSuplementaria;;HEAP;False;False;;;;;;;0.132812;0.09375;0.085937
ProcesosPlanillaSuplementaria;aaProcesosPlanillaSuple_PK;NONCLUSTERED;True;True;;;;;;;0.078125;0.03125;0.015625
ProfesionalesMedicos;;HEAP;False;False;;;;;;;0.195312;0.117187;0.109375
ProfesionalesMedicos;aaaProfesionalesMedicos_PK;NONCLUSTERED;True;True;;;;;;;0.09375;0.039062;0.023437
Proyectos;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Proyectos;aaProyectos_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Proyectos;Id_Cuenta;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Proyectos;Id_Proyecto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Recaudacion_Licencia;;HEAP;False;False;;;;;;;1.445312;1.203125;1.195312
Recaudacion_Licencia;aaaRecaudacion_Licencia_PK;NONCLUSTERED;True;True;;;;;;;0.195312;0.078125;0.0625
RecaudacionPostNatalParental;aaaRecaudacionPostNatalParental_PK;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
RecaudacionPostNatalParental;Id_Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
RecaudacionPostNatalParental;Id_CorrelativoPermiso;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
RecaudacionPostNatalParental;Rut;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Regimen;;HEAP;False;False;;;;;;;0.0;0.0;0.0
RegistroFiniquitos;;HEAP;False;False;;;;;;;0.0;0.0;0.0
RegistroFiniquitos;aaRegistroFiniquitos_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
RegistroFiniquitos;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
RegistroFiniquitos;Item;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
RegistroFiniquitos;Nro_Finiquito;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
RelacionDeServicios;;HEAP;False;False;;;;;;;0.0;0.0;0.0
RelacionDeServicios;aaaRelacionDeServicios_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
RelacionDeServicios;Id_Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
