TABLA;INDICE;TYPE_DESC;IS_PRIMARY_KEY;IS_UNIQUE;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;LAST_USER_SEEK;LAST_USER_SCAN;TAMANO-TOTAL;USED-PAGES;DATA-PAGES;ATRIBUTOS
HistoricoFichaDetalle_AEduca;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
HistoricoFichaDetalle_AEduca;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
HistoricoFichaDetalle_AEduca;Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Mes
HistoricoFichaDetalle_AEduca;Tipo_Horas;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Tipo_Horas
HistoricoFichaEducacion;aaaaaHistoricoFichaEducacio_PK;NONCLUSTERED;1;1;6859;0;0;6858;2026-06-04 09:11:45.383;NULL;32.757812;32.734375;32.625000;Id_Establecimiento,Id_Funcionario,Mes,Ano
HistoricoFichaEducacion;Ano;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;15.882812;15.812500;15.757812;Ano
HistoricoFichaEducacion;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;22.445312;22.398437;22.265625;Id_Establecimiento
HistoricoFichaEducacion;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;19.382812;19.375000;19.312500;Id_Funcionario
HistoricoFichaEducacion;Mes;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;16.007812;15.953125;15.890625;Mes
HistoricoFichaFuncionario;aaaaaHistoricoFichaFunciona_PK;NONCLUSTERED;1;1;6858;0;0;6858;2026-06-04 09:09:22.060;NULL;32.757812;32.734375;32.625000;Id_Establecimiento,Id_Funcionario,Mes,Ano
HistoricoFichaFuncionario;Ano;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;15.890625;15.867187;15.804687;Ano
HistoricoFichaFuncionario;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;22.640625;22.609375;22.468750;Id_Establecimiento
HistoricoFichaFuncionario;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;19.382812;19.375000;19.312500;Id_Funcionario
HistoricoFichaFuncionario;Indice_Licencias;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;35.515625;35.468750;35.257812;Id_Isapre,Mes,Ano,Activo,Rut
HistoricoFichaFuncionario;Mes;NONCLUSTERED;0;0;0;0;0;6858;NULL;NULL;16.390625;16.375000;16.304687;Mes
HistoricoFichaLeyesPrevisional;aaHistoricoFichaLeyesPrev_PK;NONCLUSTERED;1;1;4258;0;0;4258;2026-06-04 09:10:59.767;NULL;17.882812;17.828125;17.757812;Id_Establecimiento,Id_Funcionario,Mes,Ano
HistoricoFichaLeyesPrevisional;Ano;NONCLUSTERED;0;0;0;0;0;4258;NULL;NULL;8.640625;8.601562;8.554687;Ano
HistoricoFichaLeyesPrevisional;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;4258;NULL;NULL;12.828125;12.820312;12.726562;Id_Establecimiento
HistoricoFichaLeyesPrevisional;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;4258;NULL;NULL;10.632812;10.562500;10.515625;Id_Funcionario
HistoricoFichaLeyesPrevisional;Mes;NONCLUSTERED;0;0;0;0;0;4258;NULL;NULL;8.765625;8.726562;8.664062;Mes
HistoricoGrupoFamiliar;aaHistoricoGrupoFamiliar_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano,Mes,Id_Establecimiento,Id_Funcionario,Id_Carga_Carga
HistoricoGrupoFamiliar;Ano;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano
HistoricoGrupoFamiliar;Id_Carga_Carga;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Carga_Carga
HistoricoGrupoFamiliar;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
HistoricoGrupoFamiliar;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
HistoricoGrupoFamiliar;Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Mes
HistoricoImpuesto;PK_HistoricoImpuesto;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.023437;0.023437;0.007812;Id_FechaDesde,Id_FechaHasta,Id_Tramo
HistoricoIsapres;aaHistoricoIsapres_PK;NONCLUSTERED;1;1;14;0;0;14;2026-06-04 09:11:45.323;NULL;0.171875;0.062500;0.062500;Id_Isapre,Mes,Ano
HistoricoIsapres;Ano;NONCLUSTERED;0;0;0;0;0;14;NULL;NULL;0.125000;0.070312;0.046875;Ano
HistoricoIsapres;Id_Isapre;NONCLUSTERED;0;0;0;0;0;14;NULL;NULL;0.179687;0.070312;0.046875;Id_Isapre
HistoricoIsapres;Mes;NONCLUSTERED;0;0;0;0;0;14;NULL;NULL;0.132812;0.085937;0.062500;Mes
HistoricoLiquidacion;aaaaaHistoricoLiquidacion_PK;NONCLUSTERED;1;1;1541;0;0;1541;2026-06-04 09:11:07.963;NULL;12.632812;12.562500;12.507812;Id_Establecimiento,Id_Funcionario,Mes,Ano
HistoricoLiquidacion;Ano;NONCLUSTERED;0;0;0;0;0;1541;NULL;NULL;6.132812;6.039062;6.007812;Ano
HistoricoLiquidacion;Id_Estable;NONCLUSTERED;0;0;0;0;0;1541;NULL;NULL;8.570312;8.531250;8.476562;Id_Establecimiento
HistoricoLiquidacion;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;1541;NULL;NULL;7.507812;7.468750;7.429687;Id_Funcionario
HistoricoLiquidacion;Mes;NONCLUSTERED;0;0;0;0;0;1541;NULL;NULL;7.570312;7.531250;7.484375;Mes
HistoricoLiquidacionHrs;aaaaaHistoricoLiquidacionHr_PK;NONCLUSTERED;1;1;2047;1;0;2047;2026-06-04 09:11:17.923;2026-06-04 09:11:45.383;17.507812;17.484375;17.414062;Id_Establecimiento,Id_Funcionario,Tipo_Horas,Mes,Ano
HistoricoLiquidacionHrs;Ano;NONCLUSTERED;0;0;0;0;0;2047;NULL;NULL;9.820312;9.742187;9.703125;Ano
HistoricoLiquidacionHrs;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;2047;NULL;NULL;11.007812;10.960937;10.890625;Id_Establecimiento
HistoricoLiquidacionHrs;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;2047;NULL;NULL;9.757812;9.679687;9.640625;Id_Funcionario
HistoricoLiquidacionHrs;Id_TipoContrato;NONCLUSTERED;0;0;0;0;0;2047;NULL;NULL;8.882812;8.851562;8.796875;Id_TipoContrato
HistoricoLiquidacionHrs;Mes;NONCLUSTERED;0;0;0;0;0;2047;NULL;NULL;7.945312;7.914062;7.867187;Mes
HistoricoLiquidacionHrs;Tipo_Horas;NONCLUSTERED;0;0;0;0;0;2047;NULL;NULL;9.757812;9.679687;9.640625;Tipo_Horas
HistoricoLiquidacionHrs_AEduca;aaHistoricoLiquidacionHrs_AEduca_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Tipo_Horas,Mes,Ano
HistoricoMovDctos;aaHistoricoMovDctos_PK;NONCLUSTERED;1;1;8;0;0;8;2026-06-04 09:11:44.783;NULL;0.148437;0.093750;0.125000;Id_Establecimiento,Id_Funcionario,Mes,Ano,Tipo_Hd,Id_Hd
HistoricoMovDctos;Ano;NONCLUSTERED;0;0;0;0;0;8;NULL;NULL;0.164062;0.054687;0.062500;Ano
HistoricoMovDctos;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;8;NULL;NULL;0.164062;0.054687;0.070312;Id_Establecimiento
HistoricoMovDctos;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;8;NULL;NULL;0.101562;0.046875;0.054687;Id_Funcionario
HistoricoMovDctos;Id_Hd;NONCLUSTERED;0;0;0;0;0;8;NULL;NULL;0.179687;0.085937;0.085937;Id_Hd
HistoricoMovDctos;Mes;NONCLUSTERED;0;0;0;0;0;8;NULL;NULL;0.109375;0.054687;0.062500;Mes
HistoricoMovDctos;Tipo_Hd;NONCLUSTERED;0;0;0;0;0;8;NULL;NULL;0.179687;0.085937;0.085937;Tipo_Hd
HistoricoMovLiquidacion;aaaaaHistoricoMovLiquidacio_PK;NONCLUSTERED;1;1;5346;0;0;5346;2026-06-04 09:11:44.660;NULL;68.632812;68.539062;68.265625;Id_Establecimiento,Id_Funcionario,Tipo_HaberDcto,Id_HaberDcto,Mes,Ano
HistoricoMovLiquidacion;Ano;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;28.515625;28.468750;28.367187;Ano
HistoricoMovLiquidacion;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;33.890625;33.835937;33.617187;Id_Establecimiento
HistoricoMovLiquidacion;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;31.382812;31.328125;31.234375;Id_Funcionario
HistoricoMovLiquidacion;Id_Hd;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;29.078125;29.039062;28.898437;Id_HaberDcto
HistoricoMovLiquidacion;Id_TipoContrato;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;26.140625;26.125000;25.976562;Id_TipoContrato
HistoricoMovLiquidacion;Mes;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;28.578125;28.578125;28.468750;Mes
HistoricoMovLiquidacion;Tipo_HabeDcto;NONCLUSTERED;0;0;0;0;0;5346;NULL;NULL;25.765625;25.742187;25.609375;Tipo_HaberDcto
HistoricoMovPlanillaSuple;aaaaaHistoricoMovPlanillaSu_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Id_Hd,Mes,Ano
HistoricoMovPlanillaSuple;Ano;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano
HistoricoMovPlanillaSuple;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
HistoricoMovPlanillaSuple;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
HistoricoMovPlanillaSuple;Id_Hd;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Hd
HistoricoMovPlanillaSuple;Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Mes
HistoricoMutual;aaaHistoricoMutual_PK;NONCLUSTERED;1;1;1;0;0;1;2026-06-04 09:11:44.857;NULL;0.015625;0.015625;0.007812;Mes,Ano
HistoricoMutual;Ano;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.015625;0.015625;0.007812;Ano
HistoricoMutual;Mes;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.015625;0.015625;0.007812;Mes
HistoricoNivelEducativo;aaaaaHistoricoNivelEducativ_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Nivel,Ano
HistoricoNivelEducativo;Ano;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Ano
HistoricoNivelEducativo;Id_Nivel;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Nivel
HistoricoParametrosGenerales;aaHistoricoParam_PK;NONCLUSTERED;1;1;0;1;0;1;NULL;2026-06-04 09:11:44.827;0.015625;0.015625;0.007812;Codigo_Area,Mes,Ano
HistoricoPlanillaSuplementaria;aaaaaHistoricoPlanillaSuple_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Mes,Ano
HistoricoPlanillaSuplementaria;Ano;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano
HistoricoPlanillaSuplementaria;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
HistoricoPlanillaSuplementaria;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
HistoricoPlanillaSuplementaria;Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Mes
Horas_Aula_Actividad;aaaHoras_Aula_Actividad_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Numero_Horas
Idiomas;aaaIdiomas_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo_Idioma
ImportaCargasFamiliares;FechaInicio;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;FechaInicio
ImportaCargasFamiliares;FechaTermino;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;FechaTermino
ImportaCargasFamiliares;Rut;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut
ImportaCargasFamiliares;RutCarga;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;RutCarga
ImportaCargasFamiliares_Aviso;Rut;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut
ImportaCargasFamiliares_Aviso;RutCarga;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;RutCarga
Impuesto;aaaaaImpuesto_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Tramo
Impuesto;Id_Tramo;NONCLUSTERED;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Tramo
Indices;A¤o;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Año
Indices;aaaaaIndices_PK;NONCLUSTERED;1;1;2;0;0;0;2026-06-04 10:53:38.627;NULL;0.015625;0.015625;0.007812;Año,Mes
Indices;Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Mes
InstitucionesAVP;aaInstitucionesAVP_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Institucion,Tipo_Institucion
InstitucionesAVP;Id_institucion;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Institucion
InstitucionesAVP;Tipo_Institucion;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Institucion
Isapres;aaaaaIsapres_PK;NONCLUSTERED;1;1;1;1;0;0;2026-06-04 09:07:04.667;2026-06-04 09:11:45.180;0.015625;0.015625;0.007812;Id_Isapre
Isapres;Id_Isapre;NONCLUSTERED;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Isapre
LicenciaMedica;aaaLicenciaMedica_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;3.320312;3.265625;3.226562;RUT,Id_Licencia,CodigoOperadorLME
LicenciaMedica_Historial;aaaLicenciaMedica_Historial_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;2.945312;2.875000;2.843750;Rut,Id_Licencia,EstadoLicencia
LicenciaMedica1;PK_LicenciaMedica1;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Id_Licencia
LicenciaMedicaSanna;aaaLicenciaMedicaSanna_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.070312;0.015625;0.007812;RUT,Id_Licencia,CodigoOperadorLME
LicenciaMedicaSanna_Historial;aaaLicenciaMedicaSanna_Historial_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Rut,Id_Licencia,EstadoLicencia
Liquidacion;aaaaaLiquidacion_PK;NONCLUSTERED;1;1;0;0;0;2;NULL;NULL;0.070312;0.015625;0.007812;Id_Establecimiento,Id_Funcionario
Liquidacion;Id_Estable;NONCLUSTERED;0;0;1;0;0;2;2026-06-04 10:00:09.270;NULL;0.070312;0.015625;0.007812;Id_Establecimiento
Liquidacion;Id_Funcionario;NONCLUSTERED;0;0;0;1;0;2;NULL;2026-06-04 10:00:09.237;0.070312;0.015625;0.007812;Id_Funcionario
LiquidacionHrs;aaaaaLiquidacionHrs_PK;NONCLUSTERED;1;1;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_Horas
LiquidacionHrs;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_Establecimiento
LiquidacionHrs;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_Funcionario
LiquidacionHrs;Id_TipoContrato;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.125000;0.015625;0.007812;Id_TipoContrato
LiquidacionHrs;Tipo_Horas;NONCLUSTERED;0;0;0;1;0;1;NULL;2026-06-04 10:00:09.300;0.070312;0.015625;0.007812;Tipo_Horas
LiquidacionHrs_AEduca;aaLiquidacionHrs_AEduca_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Tipo_Horas
LRE_Aportes;aaaLRE_Aportes_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Aporte
LRE_Aportes;Id_Aporte;NONCLUSTERED;0;0;6;0;0;0;2026-06-04 09:07:14.373;NULL;0.015625;0.015625;0.007812;Id_Aporte
LRE_CausalesTerminoContrato;aaaLRE_CausalesTerminoContrato_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Causal
LRE_Descuentos;aaaLRE_Descuentos_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Descuento
LRE_Descuentos;Id_Descuento;NONCLUSTERED;0;0;10;0;0;0;2026-06-04 09:07:12.480;NULL;0.015625;0.015625;0.007812;Id_Descuento
LRE_Esquema;aaaLRE_Esquema_PK;NONCLUSTERED;1;1;147;1;0;148;2026-06-04 09:07:12.230;2026-06-04 09:07:10.823;0.015625;0.015625;0.007812;Codigo_LRE
LRE_Haberes;aaaLRE_Haberes_PK;NONCLUSTERED;1;1;0;0;0;2;NULL;NULL;0.015625;0.015625;0.007812;Id_Haber
LRE_Haberes;Id_Haber;NONCLUSTERED;0;0;28;0;0;2;2026-06-04 09:07:12.417;NULL;0.015625;0.015625;0.007812;Id_Haber
LRE_Totales;aaaLRE_Totales_PK;NONCLUSTERED;1;1;2;0;0;0;2026-06-04 09:07:14.383;NULL;0.015625;0.015625;0.007812;Id_Total
LRE_Totales;Id_Total;NONCLUSTERED;0;0;11;0;0;0;2026-06-04 09:07:12.587;NULL;0.015625;0.015625;0.007812;Id_Total
MacroCalculo;aaaaaMacroCalculo_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Macro_id
MacroCalculo;Macro_id;NONCLUSTERED;0;0;10;0;0;0;2026-06-04 09:07:45.213;NULL;0.015625;0.015625;0.007812;Macro_id
Mentor;aaaMentor_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut_Mentor
Mentor;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Correlativo
Mentor;Rut_Mentor;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut_Mentor
Mentoria;aaaMentoria_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut_Mentor,Rut_Alumno
Mentoria;Rut_Alumno;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut_Alumno
Mentoria;Rut_Mentor;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut_Mentor
ModoDctos;aaaaaModoDctos_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_ModoDctos
ModoDctos;Id_ModoDctos;NONCLUSTERED;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_ModoDctos
ModoPactado;aaaModoPactado_PK;CLUSTERED;1;1;12;0;0;0;2026-06-04 09:07:07.427;NULL;0.015625;0.015625;0.007812;Codigo
ModoPactadoAuge;aaaModoPactadoAuge_PK;CLUSTERED;1;1;4;0;0;0;2026-06-04 09:07:07.440;NULL;0.015625;0.015625;0.007812;Codigo
Movimiento_Finiquito;aaMovimiento_Finiquito_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Correlativo,Tipo_Movimiento,Id_Movimiento
Movimiento_Finiquito;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Correlativo
Movimiento_Finiquito;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento
Movimiento_Finiquito;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Funcionario
Movimiento_Finiquito;Id_Movimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Movimiento
Movimiento_Finiquito;Tipo_Movimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Movimiento
MovimientoAnexo_Finiquito;aaMovimientoAnexo_Finiquito_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Correlativo,Correlativo_Anexo,Tipo_MovimientoAnexo,Id_MovimientoAnexo
MovimientoAnexo_Finiquito;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Correlativo
MovimientoAnexo_Finiquito;Correlativo_Anexo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Correlativo_Anexo
MovimientoAnexo_Finiquito;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
MovimientoAnexo_Finiquito;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
MovimientoAnexo_Finiquito;Id_MovimientoAnexo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_MovimientoAnexo
MovimientoAnexo_Finiquito;Tipo_MovimientoAnexo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Tipo_MovimientoAnexo
MovimientoHaberDctos;aaaaaMovimientoHaberDctos_PK;NONCLUSTERED;1;1;0;0;0;1;NULL;NULL;0.445312;0.359375;0.343750;Id_Establecimiento,Id_Funcionario,Tipo_Hd,Id_Hd
MovimientoHaberDctos;Id_EstabContrato;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.445312;0.320312;0.304687;Id_EstabContrato
MovimientoHaberDctos;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.507812;0.398437;0.382812;Id_Establecimiento
MovimientoHaberDctos;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.445312;0.320312;0.304687;Id_Funcionario
MovimientoHaberDctos;Id_HaberDcto;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.320312;0.164062;0.148437;Id_Hd
MovimientoHaberDctos;Id_TipoContrato;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.382812;0.234375;0.218750;Id_TipoContrato
MovimientoHaberDctos;Tipo_Hd;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.320312;0.203125;0.187500;Tipo_Hd
MovimientoLiquidacion;aaaaaMovimientoLiquidacion_PK;NONCLUSTERED;1;1;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_HaberDcto,Id_HaberDcto
MovimientoLiquidacion;Id_Establecimiento;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_Establecimiento
MovimientoLiquidacion;Id_Funcionario;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_Funcionario
MovimientoLiquidacion;Id_Hd;NONCLUSTERED;0;0;0;1;0;1;NULL;2026-06-04 10:00:09.380;0.070312;0.015625;0.007812;Id_HaberDcto
MovimientoLiquidacion;Id_TipoContrato;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Id_TipoContrato
MovimientoLiquidacion;Tipo_HabeDcto;NONCLUSTERED;0;0;0;0;0;1;NULL;NULL;0.070312;0.015625;0.007812;Tipo_HaberDcto
MovimientoPlanillaSuple;aaaMovimientoPlanillaSuple_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;32.945312;32.859375;32.718750;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Mes,Ano,Tipo_HaberDcto,Id_HaberDcto
MovimientoPlanillaSuple;Id_TipoContrato;NONCLUSTERED;0;0;0;1;0;1;NULL;2026-06-04 09:06:37.400;11.953125;11.796875;11.718750;Id_TipoContrato
MovPlanillaHaberDctos;aaaMovPlanillaHaberDctos_PK;NONCLUSTERED;1;1;0;0;0;1;NULL;NULL;0.085937;0.031250;0.007812;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Tipo_Hd,Id_Hd
