TABLA;INDICE;TYPE_DESC;IS_PRIMARY_KEY;IS_UNIQUE;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;LAST_USER_SEEK;LAST_USER_SCAN;TAMANO-TOTAL;USED-PAGES;DATA-PAGES;ATRIBUTOS;BUSQUEDAS;EVALUACION_INDICE
LRE_Descuentos;Id_Descuento;NONCLUSTERED;0;0;10.0;0.0;0.0;0.0;2026-06-04 09:07:12.480;;0.015625;0.015625;0.007812;Id_Descuento;10.0;Beneficio Busqueda
LRE_Esquema;aaaLRE_Esquema_PK;NONCLUSTERED;1;1;147.0;1.0;0.0;148.0;2026-06-04 09:07:12.230;2026-06-04 09:07:10.823;0.015625;0.015625;0.007812;Codigo_LRE;147.0;Aceptable
LRE_Haberes;aaaLRE_Haberes_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;2.0;;;0.015625;0.015625;0.007812;Id_Haber;0.0;SIN BUSQUEDAS
LRE_Haberes;Id_Haber;NONCLUSTERED;0;0;28.0;0.0;0.0;2.0;2026-06-04 09:07:12.417;;0.015625;0.015625;0.007812;Id_Haber;28.0;Beneficio Busqueda
LRE_Totales;aaaLRE_Totales_PK;NONCLUSTERED;1;1;2.0;0.0;0.0;0.0;2026-06-04 09:07:14.383;;0.015625;0.015625;0.007812;Id_Total;2.0;Beneficio Busqueda
LRE_Totales;Id_Total;NONCLUSTERED;0;0;11.0;0.0;0.0;0.0;2026-06-04 09:07:12.587;;0.015625;0.015625;0.007812;Id_Total;11.0;Beneficio Busqueda
MacroCalculo;aaaaaMacroCalculo_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Macro_id;0.0;NO USO
MacroCalculo;Macro_id;NONCLUSTERED;0;0;10.0;0.0;0.0;0.0;2026-06-04 09:07:45.213;;0.015625;0.015625;0.007812;Macro_id;10.0;Beneficio Busqueda
Mentor;aaaMentor_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Rut_Mentor;0.0;NO USO
Mentor;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Correlativo;0.0;NO USO
Mentor;Rut_Mentor;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Rut_Mentor;0.0;NO USO
Mentoria;aaaMentoria_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Rut_Mentor,Rut_Alumno;0.0;NO USO
Mentoria;Rut_Alumno;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Rut_Alumno;0.0;NO USO
Mentoria;Rut_Mentor;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Rut_Mentor;0.0;NO USO
ModoDctos;aaaaaModoDctos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_ModoDctos;0.0;NO USO
ModoDctos;Id_ModoDctos;NONCLUSTERED;0;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_ModoDctos;0.0;NO USO
ModoPactado;aaaModoPactado_PK;CLUSTERED;1;1;12.0;0.0;0.0;0.0;2026-06-04 09:07:07.427;;0.015625;0.015625;0.007812;Codigo;12.0;Beneficio Busqueda
ModoPactadoAuge;aaaModoPactadoAuge_PK;CLUSTERED;1;1;4.0;0.0;0.0;0.0;2026-06-04 09:07:07.440;;0.015625;0.015625;0.007812;Codigo;4.0;Beneficio Busqueda
Movimiento_Finiquito;aaMovimiento_Finiquito_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Correlativo,Tipo_Movimiento,Id_Movimiento;0.0;NO USO
Movimiento_Finiquito;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Correlativo;0.0;NO USO
Movimiento_Finiquito;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento;0.0;NO USO
Movimiento_Finiquito;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Funcionario;0.0;NO USO
Movimiento_Finiquito;Id_Movimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Movimiento;0.0;NO USO
Movimiento_Finiquito;Tipo_Movimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Movimiento;0.0;NO USO
MovimientoAnexo_Finiquito;aaMovimientoAnexo_Finiquito_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Correlativo,Correlativo_Anexo,Tipo_MovimientoAnexo,Id_MovimientoAnexo;0.0;NO USO
MovimientoAnexo_Finiquito;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Correlativo;0.0;NO USO
MovimientoAnexo_Finiquito;Correlativo_Anexo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Correlativo_Anexo;0.0;NO USO
MovimientoAnexo_Finiquito;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento;0.0;NO USO
MovimientoAnexo_Finiquito;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcionario;0.0;NO USO
MovimientoAnexo_Finiquito;Id_MovimientoAnexo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_MovimientoAnexo;0.0;NO USO
MovimientoAnexo_Finiquito;Tipo_MovimientoAnexo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Tipo_MovimientoAnexo;0.0;NO USO
MovimientoHaberDctos;aaaaaMovimientoHaberDctos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;1.0;;;0.445312;0.359375;0.343750;Id_Establecimiento,Id_Funcionario,Tipo_Hd,Id_Hd;0.0;SIN BUSQUEDAS
MovimientoHaberDctos;Id_EstabContrato;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.445312;0.320312;0.304687;Id_EstabContrato;0.0;SIN BUSQUEDAS
MovimientoHaberDctos;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.507812;0.398437;0.382812;Id_Establecimiento;0.0;SIN BUSQUEDAS
MovimientoHaberDctos;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.445312;0.320312;0.304687;Id_Funcionario;0.0;SIN BUSQUEDAS
MovimientoHaberDctos;Id_HaberDcto;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.320312;0.164062;0.148437;Id_Hd;0.0;SIN BUSQUEDAS
MovimientoHaberDctos;Id_TipoContrato;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.382812;0.234375;0.218750;Id_TipoContrato;0.0;SIN BUSQUEDAS
MovimientoHaberDctos;Tipo_Hd;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.320312;0.203125;0.187500;Tipo_Hd;0.0;SIN BUSQUEDAS
MovimientoLiquidacion;aaaaaMovimientoLiquidacion_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;1.0;;;0.070312;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_HaberDcto,Id_HaberDcto;0.0;SIN BUSQUEDAS
MovimientoLiquidacion;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.070312;0.015625;0.007812;Id_Establecimiento;0.0;SIN BUSQUEDAS
MovimientoLiquidacion;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.070312;0.015625;0.007812;Id_Funcionario;0.0;SIN BUSQUEDAS
MovimientoLiquidacion;Id_Hd;NONCLUSTERED;0;0;0.0;1.0;0.0;1.0;;2026-06-04 10:00:09.380;0.070312;0.015625;0.007812;Id_HaberDcto;0.0;SIN BUSQUEDAS
MovimientoLiquidacion;Id_TipoContrato;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.070312;0.015625;0.007812;Id_TipoContrato;0.0;SIN BUSQUEDAS
MovimientoLiquidacion;Tipo_HabeDcto;NONCLUSTERED;0;0;0.0;0.0;0.0;1.0;;;0.070312;0.015625;0.007812;Tipo_HaberDcto;0.0;SIN BUSQUEDAS
MovimientoPlanillaSuple;aaaMovimientoPlanillaSuple_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;32.945312;32.859375;32.718750;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Mes,Ano,Tipo_HaberDcto,Id_HaberDcto;0.0;NO USO
MovimientoPlanillaSuple;Id_TipoContrato;NONCLUSTERED;0;0;0.0;1.0;0.0;1.0;;2026-06-04 09:06:37.400;11.953125;11.796875;11.718750;Id_TipoContrato;0.0;SIN BUSQUEDAS
MovPlanillaHaberDctos;aaaMovPlanillaHaberDctos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;1.0;;;0.085937;0.031250;0.007812;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Tipo_Hd,Id_Hd;0.0;SIN BUSQUEDAS
MovPlanillaHaberDctos;Id_EstabContrato;NONCLUSTERED;0;0;0.0;1.0;0.0;2.0;;2026-06-04 09:06:37.240;0.078125;0.031250;0.007812;Id_EstabContrato;0.0;SIN BUSQUEDAS
MovPlanillaHaberDctos;Id_TipoContrato;NONCLUSTERED;0;0;0.0;1.0;0.0;2.0;;2026-06-04 09:06:37.300;0.078125;0.031250;0.007812;Id_TipoContrato;0.0;SIN BUSQUEDAS
Municipalidad;aaaaaMunicipalidad_PK;NONCLUSTERED;1;1;2.0;0.0;0.0;0.0;2026-06-04 10:53:21.870;;0.015625;0.015625;0.007812;Codigo_Area;2.0;Beneficio Busqueda
Municipalidad;Codigo_Comuna;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo_Comuna;0.0;NO USO
Mutualidad;aaaCodSuperInt_Mutual_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;CodSuperInt_Mutual;0.0;NO USO
NivelEducativo;aaaaaNivelEducativo_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Nivel;0.0;NO USO
NivelEducativo;Id_Nivel;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Nivel;0.0;NO USO
NoRecepcionLME;aaaNoRecepcionLME_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo;0.0;NO USO
OrdenTrabajo;aaaOrdenTrabajo_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;2.695312;2.648437;2.617187;Id_Establecimiento,Id_Funcionario,Id_Orden,Ano_proceso;0.0;NO USO
Otras_InstitucionesPrev;aaOtras_InstitucionesPrev_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Codigo;0.0;NO USO
Otras_InstitucionesPrev;Id_Codigo;NONCLUSTERED;0;0;5.0;0.0;0.0;0.0;2026-06-04 09:06:25.100;;0.015625;0.015625;0.007812;Id_Codigo;5.0;Beneficio Busqueda
ParametrosGenerales;aaaaaParametrosGenerales_PK;NONCLUSTERED;1;1;1.0;0.0;0.0;0.0;2026-06-04 10:00:08.683;;0.015625;0.015625;0.007812;Codigo_Area;1.0;Beneficio Busqueda
ParametrosGenerales;Codigo_Area;NONCLUSTERED;0;1;7.0;0.0;0.0;0.0;2026-06-04 10:53:21.897;;0.015625;0.015625;0.007812;Codigo_Area;7.0;Beneficio Busqueda
Permiso_Defuncion;ID_Causante;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Causante;0.0;NO USO
Permiso_Defuncion;ID_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;ID_Funcionario;0.0;NO USO
Permiso_Defuncion;ID_Reemplazo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Reemplazo;0.0;NO USO
Permiso_Defuncion;Nro_Decreto;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Nro_Decreto;0.0;NO USO
Permisos_Varios;aaaaaPermisosVarios_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.093750;0.046875;0.031250;Id_Establecimiento,Id_Funcionario,Id_Correlativo;0.0;NO USO
Permisos_Varios;Id_TipoPermiso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.085937;0.039062;0.015625;Id_TipoPermiso;0.0;NO USO
PermisosAdministrativos;aaaaaPermisosAdministrativo_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.515625;0.406250;0.382812;Id_Funcionario,Id_Establecimiento,Periodo,Correlativo;0.0;NO USO
PermisosAdministrativos;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.320312;0.156250;0.140625;Correlativo;0.0;NO USO
PermisosAdministrativos;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.320312;0.210937;0.195312;Id_Establecimiento;0.0;NO USO
PermisosAdministrativos;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.390625;0.250000;0.226562;Id_Funcionario;0.0;NO USO
PermisosAdministrativos;Periodo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.257812;0.140625;0.125000;Periodo;0.0;NO USO
PermisosAdminSinRemuneracion;aaaaaPermisosAdminSinRemune_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Periodo,Correlativo;0.0;NO USO
PermisosAdminSinRemuneracion;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Correlativo;0.0;NO USO
PermisosAdminSinRemuneracion;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento;0.0;NO USO
PermisosAdminSinRemuneracion;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Funcionario;0.0;NO USO
PermisosAdminSinRemuneracion;Periodo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Periodo;0.0;NO USO
PermisosLegales;aaaaaPermisosLegales_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;1.882812;1.773437;1.757812;Id_Establecimiento,Id_Funcionario,Periodo;0.0;NO USO
PermisosLegales;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.570312;1.492187;1.476562;Id_Establecimiento;0.0;NO USO
PermisosLegales;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.195312;1.140625;1.125000;Id_Funcionario;0.0;NO USO
PermisosLegales;Periodo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.195312;1.140625;1.125000;Periodo;0.0;NO USO
PermisosPost_Natal;aaaPermisosPost_Natal_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.023437;0.023437;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_Permiso,Fecha_Evento,Correlativo;0.0;NO USO
PermisosPost_Natal;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Correlativo;0.0;NO USO
PermisosPost_Natal;Fecha_Evento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Fecha_Evento;0.0;NO USO
PermisosPost_Natal;ID_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento;0.0;NO USO
PermisosPost_Natal;ID_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Funcionario;0.0;NO USO
PermisosPost_Natal;Tipo_Permiso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Permiso;0.0;NO USO
PermisosPost_Natal_Otorgados;aaaPermisosPost_Natal_Otorgados_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.023437;0.023437;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_Permiso,Fecha_Evento;0.0;NO USO
PermisosPost_Natal_Otorgados;Fecha_Evento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Fecha_Evento;0.0;NO USO
PermisosPost_Natal_Otorgados;ID_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento;0.0;NO USO
PermisosPost_Natal_Otorgados;ID_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Funcionario;0.0;NO USO
PermisosPost_Natal_Otorgados;Tipo_Permiso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Permiso;0.0;NO USO
PermisosPostNatalParental;aaaPermisosPostNatalParental_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.265625;0.156250;0.132812;Id_Correlativo,Rut;0.0;NO USO
PermisosPostNatalParental;Id_Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.078125;0.031250;0.015625;Id_Correlativo;0.0;NO USO
PermisosPostNatalParental;Rut;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.078125;0.031250;0.015625;Rut;0.0;NO USO
PlandeCuenta;aaaaaPlandeCuenta_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.148437;0.054687;0.085937;Ano_Proceso,Codigo_Area,CodigoCuenta;0.0;NO USO
PlandeCuenta;Ano_Proceso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.039062;0.039062;0.023437;Ano_Proceso;0.0;NO USO
PlandeCuenta;Codigo_Area;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.164062;0.054687;0.039062;Codigo_Area;0.0;NO USO
PlandeCuenta;CodigoCuenta;NONCLUSTERED;0;0;0.0;1.0;0.0;0.0;;2026-06-04 09:06:25.457;0.179687;0.085937;0.085937;CodigoCuenta;0.0;NO USO
PlandeCuenta;SW_Clasificador2008;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.117187;0.062500;0.039062;SW_Clasificador2008;0.0;NO USO
PlanillaSuplementaria;aaaPlanillaSuplementaria_PK;NONCLUSTERED;1;1;0.0;1.0;0.0;0.0;;2026-06-04 09:08:39.863;16.195312;16.171875;16.101562;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Mes,Ano;0.0;NO USO
PlanillaSuplementariaHrs;aaaPlanillaSuplementariaHrs_PK;NONCLUSTERED;1;1;1.0;0.0;0.0;0.0;2026-06-04 09:12:57.233;;17.757812;17.695312;17.617187;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Mes,Ano;1.0;Beneficio Busqueda
PlantaMaestra;aaaaaPlantaMaestra_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento,Tipo_Funcionario,Id_Escalafon;0.0;NO USO
PlantaMaestra;Id_Cargo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Escalafon;0.0;NO USO
PlantaMaestra;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento;0.0;NO USO
Postulantes_DAEM;aaaaaPostulantes_DAEM_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Rut_Funcionario;0.0;NO USO
PostulantesPorRamos_DAEM;aaPostulantesPorRamos_DAEM_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;RutPostulante,Id_asignatura;0.0;NO USO
PostulantesPorRamos_DAEM;Id_asignatura;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_asignatura;0.0;NO USO
PostulantesPorRamos_DAEM;RutPostulante;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;RutPostulante;0.0;NO USO
Previred;aaPrevired_PK;NONCLUSTERED;1;1;1.0;0.0;0.0;0.0;2026-06-04 09:08:39.980;;23.828125;23.796875;23.679687;K1_Id_Remuneracion,K1_Id_ProcesoPS,K1_Id_Establecimiento,K1_Id_Funcionario,K1_NroContrato,K1_Correlativo,K1_Mes,K1_Ano;1.0;Beneficio Busqueda
Previred;K1_Ano;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;8.507812;8.453125;8.414062;K1_Ano;0.0;NO USO
Previred;K1_Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Correlativo;0.0;NO USO
Previred;K1_Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;13.945312;13.882812;13.820312;K1_Id_Establecimiento;0.0;NO USO
Previred;K1_Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Id_Funcionario;0.0;NO USO
Previred;K1_Id_ProcesoPS;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Id_ProcesoPS;0.0;NO USO
Previred;K1_Id_Remuneracion;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Id_Remuneracion;0.0;NO USO
Previred;K1_Mes;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;8.507812;8.468750;8.421875;K1_Mes;0.0;NO USO
Previred;K1_NroContrato;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_NroContrato;0.0;NO USO
ProcesosPlanillaSuplementaria;aaMovPlanillaHaberDctos_PK;NONCLUSTERED;1;1;0.0;2.0;0.0;2.0;;2026-06-04 10:00:09.077;0.101562;0.046875;0.031250;Id_ProcesoPs,Mes,Ano;0.0;SIN BUSQUEDAS
ProfesionalesMedicos;aaaProfesionalesMedicos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.226562;0.125000;0.140625;Rut;0.0;NO USO
Proyectos;aaProyectos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Proyecto;0.0;NO USO
Proyectos;Id_Proyecto;NONCLUSTERED;0;0;1.0;0.0;0.0;0.0;2026-06-04 09:07:06.383;;0.015625;0.015625;0.007812;Id_Proyecto;1.0;Beneficio Busqueda
Recaudacion_Licencia;aaaRecaudacion_Licencia_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;2.695312;2.625000;2.593750;Rut,Id_Licencia,Id_Correlativo;0.0;NO USO
RecaudacionPostNatalParental;aaaRecaudacionPostNatalParental_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.125000;0.078125;0.062500;Id_Correlativo,Id_CorrelativoPermiso,Rut;0.0;NO USO
RecaudacionPostNatalParental;Id_Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.093750;0.039062;0.023437;Id_Correlativo;0.0;NO USO
RecaudacionPostNatalParental;Id_CorrelativoPermiso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.101562;0.054687;0.039062;Id_CorrelativoPermiso;0.0;NO USO
RecaudacionPostNatalParental;Rut;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.101562;0.046875;0.023437;Rut;0.0;NO USO
REN_Cierre;pk_Cierre;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Ano,Mes;0.0;NO USO
REN_Clasificador;PK_REN_Clasificador;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador;0.0;NO USO
REN_Clasificador_Establecimientos;PK_REN_Clasificador_Establecimientos;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Id_Establecimiento;0.0;NO USO
REN_Clasificador_Tipo_Horas;PK_REN_Clasificador_Tipo_Horas;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Tipo_Horas;0.0;NO USO
REN_Columnas;PK_REN_Columnas;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.070312;0.054687;0.039062;Codigo_Columna;0.0;NO USO
REN_Detalle;PK_REN_Detalle;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;REN_Ano,REN_RUT,REN_MES,REN_RBD,REN_FUN;0.0;NO USO
REN_Funcion;PK_REN_Funcion;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcion;0.0;NO USO
REN_FuncionCargo;PK_REN_FuncionCargo;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcion,Id_Cargo,Escalafon;0.0;NO USO
REN_Movimientos_Descuentos;PK_REN_Movimientos_Descuentos;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Descuentos;0.0;NO USO
REN_Movimientos_Descuentos_PS;PK_REN_Movimientos_Descuentos_PS;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Descuentos;0.0;NO USO
REN_Movimientos_Haberes;PK_REN_Movimientos_Haberes;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Haber;0.0;NO USO
REN_Movimientos_Haberes_PS;PK_REN_Movimientos_Haberes_PS;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Haber;0.0;NO USO
REN_Parametros;PK_REN_Parametros;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Area,Codigo_Estatuto;0.0;NO USO
RentaEncasillamiento;aaaRentaEncasillamiento_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.132812;0.093750;0.078125;Rut;0.0;NO USO
RentaEncasillamiento;Codigo_TDP;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.039062;0.039062;0.023437;Rut;0.0;NO USO
ResultadoMigracionNet;NombreTablaDestino;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;NombreTablaDestino;0.0;NO USO
